layer_idx,module_type,layer_name,max_val,min_val,mean_val,kurtosis
27,MLP,mlp.down_proj,34.25,-69.0,0.16080576,1298.291
28,Attention,self_attn.q_proj,41.5,-10.5625,0.81589854,5.66206
28,Attention,self_attn.k_proj,41.5,-10.5625,0.81589854,5.66206
28,Attention,self_attn.v_proj,41.5,-10.5625,0.81589854,5.66206
28,Attention,self_attn.o_proj,4.25,-4.15625,0.107612066,17.180891
28,MLP,mlp.gate_proj,41.5,-10.0625,0.8453138,4.977783
28,MLP,mlp.up_proj,41.5,-10.0625,0.8453138,4.977783
28,MLP,mlp.down_proj,114.5,-114.5,0.28753835,1075.7565
29,Attention,self_attn.q_proj,39.5,-9.375,0.8679461,4.2077613
29,Attention,self_attn.k_proj,39.5,-9.375,0.8679461,4.2077613
29,Attention,self_attn.v_proj,39.5,-9.375,0.8679461,4.2077613
29,Attention,self_attn.o_proj,2.9375,-3.734375,0.09035676,17.865885
29,MLP,mlp.gate_proj,39.0,-14.125,0.8732323,4.6140666
29,MLP,mlp.up_proj,39.0,-14.125,0.8732323,4.6140666
29,MLP,mlp.down_proj,23.375,-31.375,0.26458177,77.89355
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.02109173,0.20524812
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.02109173,0.20524812
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.02109173,0.20524812
0,Attention,self_attn.o_proj,0.40820312,-0.40234375,0.0036032512,215.95908
0,MLP,mlp.gate_proj,0.6875,-0.41796875,0.018131906,33.30627
0,MLP,mlp.up_proj,0.6875,-0.41796875,0.018131906,33.30627
0,MLP,mlp.down_proj,0.10839844,-0.03491211,0.00022084411,1686.5265
1,Attention,self_attn.q_proj,1.34375,-0.9765625,0.034162164,16.349503
1,Attention,self_attn.k_proj,1.34375,-0.9765625,0.034162164,16.349503
1,Attention,self_attn.v_proj,1.34375,-0.9765625,0.034162164,16.349503
1,Attention,self_attn.o_proj,0.33398438,-0.40039062,0.0058057634,37.881
1,MLP,mlp.gate_proj,1.421875,-1.0390625,0.038113706,14.63517
1,MLP,mlp.up_proj,1.421875,-1.0390625,0.038113706,14.63517
1,MLP,mlp.down_proj,0.55859375,-0.12597656,0.00058615714,14595.275
2,Attention,self_attn.q_proj,1.6484375,-1.578125,0.05300871,9.667322
2,Attention,self_attn.k_proj,1.6484375,-1.578125,0.05300871,9.667322
2,Attention,self_attn.v_proj,1.6484375,-1.578125,0.05300871,9.667322
2,Attention,self_attn.o_proj,0.62109375,-1.3984375,0.007335384,462.67368
2,MLP,mlp.gate_proj,1.6953125,-1.7578125,0.058887716,8.4436
2,MLP,mlp.up_proj,1.6953125,-1.7578125,0.058887716,8.4436
2,MLP,mlp.down_proj,0.34960938,-2.09375,0.0011511233,139458.02
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.07515154,7.411584
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.07515154,7.411584
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.07515154,7.411584
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.009315194,1053.1838
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.081101075,7.1637535
3,MLP,mlp.up_proj,3.34375,-2.59375,0.081101075,7.1637535
3,MLP,mlp.down_proj,0.6953125,-0.4296875,0.0021394417,1091.8536
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.10259844,6.419276
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.10259844,6.419276
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.10259844,6.419276
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.01299599,117.96509
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.11178619,5.893546
4,MLP,mlp.up_proj,3.828125,-2.96875,0.11178619,5.893546
4,MLP,mlp.down_proj,0.51953125,-1.328125,0.0036008859,754.4835
5,Attention,self_attn.q_proj,4.125,-3.03125,0.12827028,4.571096
5,Attention,self_attn.k_proj,4.125,-3.03125,0.12827028,4.571096
5,Attention,self_attn.v_proj,4.125,-3.03125,0.12827028,4.571096
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.024270067,33.099117
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.13807556,4.942225
5,MLP,mlp.up_proj,4.15625,-2.984375,0.13807556,4.942225
5,MLP,mlp.down_proj,1.1484375,-1.8125,0.0071722497,303.26135
6,Attention,self_attn.q_proj,4.875,-3.34375,0.16255313,5.088969
6,Attention,self_attn.k_proj,4.875,-3.34375,0.16255313,5.088969
6,Attention,self_attn.v_proj,4.875,-3.34375,0.16255313,5.088969
6,Attention,self_attn.o_proj,1.359375,-1.265625,0.04435018,12.777794
6,MLP,mlp.gate_proj,5.3125,-3.703125,0.18057701,5.7205114
6,MLP,mlp.up_proj,5.3125,-3.703125,0.18057701,5.7205114
6,MLP,mlp.down_proj,2.546875,-1.9140625,0.011532521,240.48224
7,Attention,self_attn.q_proj,5.875,-4.125,0.19789173,5.7816114
7,Attention,self_attn.k_proj,5.875,-4.125,0.19789173,5.7816114
7,Attention,self_attn.v_proj,5.875,-4.125,0.19789173,5.7816114
7,Attention,self_attn.o_proj,1.84375,-1.765625,0.04832014,13.133884
7,MLP,mlp.gate_proj,6.0625,-4.34375,0.21713789,5.488144
7,MLP,mlp.up_proj,6.0625,-4.34375,0.21713789,5.488144
7,MLP,mlp.down_proj,2.921875,-2.703125,0.017773863,181.57512
8,Attention,self_attn.q_proj,8.125,-4.6875,0.22550313,6.978548
8,Attention,self_attn.k_proj,8.125,-4.6875,0.22550313,6.978548
8,Attention,self_attn.v_proj,8.125,-4.6875,0.22550313,6.978548
8,Attention,self_attn.o_proj,1.8515625,-1.65625,0.060431328,9.971387
8,MLP,mlp.gate_proj,9.4375,-5.0,0.23724233,8.472598
8,MLP,mlp.up_proj,9.4375,-5.0,0.23724233,8.472598
8,MLP,mlp.down_proj,1.4296875,-11.375,0.018752567,4553.3174
9,Attention,self_attn.q_proj,17.75,-5.1875,0.24454358,24.350847
9,Attention,self_attn.k_proj,17.75,-5.1875,0.24454358,24.350847
9,Attention,self_attn.v_proj,17.75,-5.1875,0.24454358,24.350847
9,Attention,self_attn.o_proj,2.03125,-2.078125,0.06281812,10.200657
9,MLP,mlp.gate_proj,26.125,-5.34375,0.26162446,71.112564
9,MLP,mlp.up_proj,26.125,-5.34375,0.26162446,71.112564
9,MLP,mlp.down_proj,18.25,-4.03125,0.02232392,18917.27
10,Attention,self_attn.q_proj,41.5,-5.5625,0.2623177,390.5744
10,Attention,self_attn.k_proj,41.5,-5.5625,0.2623177,390.5744
10,Attention,self_attn.v_proj,41.5,-5.5625,0.2623177,390.5744
10,Attention,self_attn.o_proj,2.65625,-2.109375,0.06263346,10.88128
10,MLP,mlp.gate_proj,46.25,-5.625,0.277179,491.3357
10,MLP,mlp.up_proj,46.25,-5.625,0.277179,491.3357
10,MLP,mlp.down_proj,3.265625,-41.5,0.024576351,198151.2
11,Attention,self_attn.q_proj,60.0,-6.0,0.27431333,1218.5099
11,Attention,self_attn.k_proj,60.0,-6.0,0.27431333,1218.5099
11,Attention,self_attn.v_proj,60.0,-6.0,0.27431333,1218.5099
11,Attention,self_attn.o_proj,1.7734375,-2.4375,0.090136155,8.678026
11,MLP,mlp.gate_proj,61.0,-6.0625,0.28890607,1064.1594
11,MLP,mlp.up_proj,61.0,-6.0625,0.28890607,1064.1594
11,MLP,mlp.down_proj,10.5625,-16.25,0.024236716,11098.462
12,Attention,self_attn.q_proj,63.75,-6.5625,0.28708422,1226.7681
12,Attention,self_attn.k_proj,63.75,-6.5625,0.28708422,1226.7681
12,Attention,self_attn.v_proj,63.75,-6.5625,0.28708422,1226.7681
12,Attention,self_attn.o_proj,4.15625,-4.53125,0.07187703,21.987114
12,MLP,mlp.gate_proj,64.0,-6.65625,0.30473515,1015.4223
12,MLP,mlp.up_proj,64.0,-6.65625,0.30473515,1015.4223
12,MLP,mlp.down_proj,5.65625,-14.625,0.027593063,8999.703
13,Attention,self_attn.q_proj,68.5,-7.3125,0.3053912,1219.5157
13,Attention,self_attn.k_proj,68.5,-7.3125,0.3053912,1219.5157
13,Attention,self_attn.v_proj,68.5,-7.3125,0.3053912,1219.5157
13,Attention,self_attn.o_proj,21.125,-14.125,0.1478585,198.82642
13,MLP,mlp.gate_proj,68.0,-7.21875,0.3159762,1062.4247
13,MLP,mlp.up_proj,68.0,-7.21875,0.3159762,1062.4247
13,MLP,mlp.down_proj,19.875,-17.375,0.02959642,14341.177
14,Attention,self_attn.q_proj,70.0,-7.6875,0.31203666,1191.562
14,Attention,self_attn.k_proj,70.0,-7.6875,0.31203666,1191.562
14,Attention,self_attn.v_proj,70.0,-7.6875,0.31203666,1191.562
14,Attention,self_attn.o_proj,4.59375,-7.40625,0.11081283,16.906265
14,MLP,mlp.gate_proj,70.0,-7.78125,0.3314804,984.4162
14,MLP,mlp.up_proj,70.0,-7.78125,0.3314804,984.4162
14,MLP,mlp.down_proj,6.21875,-5.53125,0.030497158,281.81873
15,Attention,self_attn.q_proj,70.5,-8.0625,0.32401484,1076.8287
15,Attention,self_attn.k_proj,70.5,-8.0625,0.32401484,1076.8287
15,Attention,self_attn.v_proj,70.5,-8.0625,0.32401484,1076.8287
15,Attention,self_attn.o_proj,8.3125,-5.28125,0.08364057,72.748436
15,MLP,mlp.gate_proj,70.5,-8.125,0.34074178,916.2851
15,MLP,mlp.up_proj,70.5,-8.125,0.34074178,916.2851
15,MLP,mlp.down_proj,8.6875,-7.3125,0.031640045,808.06085
16,Attention,self_attn.q_proj,71.0,-8.125,0.33842283,931.53125
16,Attention,self_attn.k_proj,71.0,-8.125,0.33842283,931.53125
16,Attention,self_attn.v_proj,71.0,-8.125,0.33842283,931.53125
16,Attention,self_attn.o_proj,6.1875,-4.59375,0.07142137,33.679615
16,MLP,mlp.gate_proj,71.0,-8.1875,0.35647506,789.4374
16,MLP,mlp.up_proj,71.0,-8.1875,0.35647506,789.4374
16,MLP,mlp.down_proj,13.6875,-36.5,0.033850253,37488.2
17,Attention,self_attn.q_proj,71.0,-8.5,0.35763088,770.28735
17,Attention,self_attn.k_proj,71.0,-8.5,0.35763088,770.28735
17,Attention,self_attn.v_proj,71.0,-8.5,0.35763088,770.28735
17,Attention,self_attn.o_proj,25.625,-2.03125,0.06971842,3626.3894
17,MLP,mlp.gate_proj,71.0,-8.5,0.36385635,726.6972
17,MLP,mlp.up_proj,71.0,-8.5,0.36385635,726.6972
17,MLP,mlp.down_proj,44.0,-2.671875,0.033886515,58497.37
18,Attention,self_attn.q_proj,71.0,-8.3125,0.36692053,698.0894
18,Attention,self_attn.k_proj,71.0,-8.3125,0.36692053,698.0894
18,Attention,self_attn.v_proj,71.0,-8.3125,0.36692053,698.0894
18,Attention,self_attn.o_proj,4.5,-3.796875,0.09181337,15.982565
18,MLP,mlp.gate_proj,71.0,-8.3125,0.3891843,574.46155
18,MLP,mlp.up_proj,71.0,-8.3125,0.3891843,574.46155
18,MLP,mlp.down_proj,23.0,-6.3125,0.040281165,6541.5273
19,Attention,self_attn.q_proj,71.0,-8.1875,0.3947071,541.54205
19,Attention,self_attn.k_proj,71.0,-8.1875,0.3947071,541.54205
19,Attention,self_attn.v_proj,71.0,-8.1875,0.3947071,541.54205
19,Attention,self_attn.o_proj,5.875,-11.875,0.10816173,124.02883
19,MLP,mlp.gate_proj,71.0,-8.125,0.414695,455.19836
19,MLP,mlp.up_proj,71.0,-8.125,0.414695,455.19836
19,MLP,mlp.down_proj,6.21875,-27.625,0.046781007,6893.442
20,Attention,self_attn.q_proj,70.5,-8.0,0.42424983,406.7581
20,Attention,self_attn.k_proj,70.5,-8.0,0.42424983,406.7581
20,Attention,self_attn.v_proj,70.5,-8.0,0.42424983,406.7581
20,Attention,self_attn.o_proj,4.53125,-10.375,0.112570696,42.56547
20,MLP,mlp.gate_proj,70.5,-8.0,0.43857628,356.33667
20,MLP,mlp.up_proj,70.5,-8.0,0.43857628,356.33667
20,MLP,mlp.down_proj,5.59375,-8.4375,0.05199277,154.03806
21,Attention,self_attn.q_proj,67.5,-7.9375,0.4505636,272.99554
21,Attention,self_attn.k_proj,67.5,-7.9375,0.4505636,272.99554
21,Attention,self_attn.v_proj,67.5,-7.9375,0.4505636,272.99554
21,Attention,self_attn.o_proj,7.3125,-5.34375,0.103902176,65.0802
21,MLP,mlp.gate_proj,67.0,-7.90625,0.4651375,237.73573
21,MLP,mlp.up_proj,67.0,-7.90625,0.4651375,237.73573
21,MLP,mlp.down_proj,7.71875,-6.96875,0.06015887,110.91971
22,Attention,self_attn.q_proj,62.0,-7.71875,0.4783706,159.0513
22,Attention,self_attn.k_proj,62.0,-7.71875,0.4783706,159.0513
22,Attention,self_attn.v_proj,62.0,-7.71875,0.4783706,159.0513
22,Attention,self_attn.o_proj,4.90625,-4.03125,0.11909335,13.600304
22,MLP,mlp.gate_proj,61.5,-8.0625,0.49672943,135.41478
22,MLP,mlp.up_proj,61.5,-8.0625,0.49672943,135.41478
22,MLP,mlp.down_proj,17.5,-15.25,0.07043561,463.76703
23,Attention,self_attn.q_proj,54.0,-8.3125,0.5072327,75.660545
23,Attention,self_attn.k_proj,54.0,-8.3125,0.5072327,75.660545
23,Attention,self_attn.v_proj,54.0,-8.3125,0.5072327,75.660545
23,Attention,self_attn.o_proj,4.1875,-7.71875,0.16011144,9.53643
23,MLP,mlp.gate_proj,53.5,-8.4375,0.52578586,64.01611
23,MLP,mlp.up_proj,53.5,-8.4375,0.52578586,64.01611
23,MLP,mlp.down_proj,11.5,-14.125,0.08584945,221.49686
24,Attention,self_attn.q_proj,48.75,-8.9375,0.5515197,36.24367
24,Attention,self_attn.k_proj,48.75,-8.9375,0.5515197,36.24367
24,Attention,self_attn.v_proj,48.75,-8.9375,0.5515197,36.24367
24,Attention,self_attn.o_proj,6.625,-9.0,0.08446634,70.937515
24,MLP,mlp.gate_proj,48.5,-9.25,0.5785383,30.245777
24,MLP,mlp.up_proj,48.5,-9.25,0.5785383,30.245777
24,MLP,mlp.down_proj,31.125,-24.625,0.095203295,737.39386
25,Attention,self_attn.q_proj,46.5,-9.8125,0.61454564,20.940224
25,Attention,self_attn.k_proj,46.5,-9.8125,0.61454564,20.940224
25,Attention,self_attn.v_proj,46.5,-9.8125,0.61454564,20.940224
25,Attention,self_attn.o_proj,4.65625,-5.59375,0.08445097,30.831856
25,MLP,mlp.gate_proj,46.25,-9.9375,0.6321454,18.715733
25,MLP,mlp.up_proj,46.25,-9.9375,0.6321454,18.715733
25,MLP,mlp.down_proj,32.25,-16.875,0.10652738,500.37216
26,Attention,self_attn.q_proj,44.5,-10.25,0.6774156,12.927169
26,Attention,self_attn.k_proj,44.5,-10.25,0.6774156,12.927169
26,Attention,self_attn.v_proj,44.5,-10.25,0.6774156,12.927169
26,Attention,self_attn.o_proj,3.65625,-2.875,0.07606853,19.199675
26,MLP,mlp.gate_proj,44.5,-10.8125,0.6918897,12.018156
26,MLP,mlp.up_proj,44.5,-10.8125,0.6918897,12.018156
26,MLP,mlp.down_proj,19.125,-42.0,0.1261063,621.5006
27,Attention,self_attn.q_proj,42.75,-10.5625,0.7389457,8.486333
27,Attention,self_attn.k_proj,42.75,-10.5625,0.7389457,8.486333
27,Attention,self_attn.v_proj,42.75,-10.5625,0.7389457,8.486333
27,Attention,self_attn.o_proj,3.15625,-3.484375,0.078205526,22.70146
27,MLP,mlp.gate_proj,42.75,-10.4375,0.7636205,7.440716
27,MLP,mlp.up_proj,42.75,-10.4375,0.7636205,7.440716
27,MLP,mlp.down_proj,42.25,-70.5,0.15624337,1498.9818
28,Attention,self_attn.q_proj,42.0,-10.125,0.80199146,5.8369236
28,Attention,self_attn.k_proj,42.0,-10.125,0.80199146,5.8369236
28,Attention,self_attn.v_proj,42.0,-10.125,0.80199146,5.8369236
28,Attention,self_attn.o_proj,4.21875,-4.375,0.104648314,17.868603
28,MLP,mlp.gate_proj,42.0,-9.875,0.8313518,5.1520395
28,MLP,mlp.up_proj,42.0,-9.875,0.8313518,5.1520395
28,MLP,mlp.down_proj,113.0,-147.0,0.27945778,1854.5002
29,Attention,self_attn.q_proj,40.0,-9.125,0.8538665,4.418336
29,Attention,self_attn.k_proj,40.0,-9.125,0.8538665,4.418336
29,Attention,self_attn.v_proj,40.0,-9.125,0.8538665,4.418336
29,Attention,self_attn.o_proj,3.359375,-3.03125,0.08632472,18.031563
29,MLP,mlp.gate_proj,39.5,-13.625,0.86135375,4.7607017
29,MLP,mlp.up_proj,39.5,-13.625,0.86135375,4.7607017
29,MLP,mlp.down_proj,29.75,-24.625,0.2601834,81.96082
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.021286596,0.09764552
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.021286596,0.09764552
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.021286596,0.09764552
0,Attention,self_attn.o_proj,0.41015625,-0.40234375,0.0037220265,197.13054
0,MLP,mlp.gate_proj,0.7109375,-0.41796875,0.017887378,27.195776
0,MLP,mlp.up_proj,0.7109375,-0.41796875,0.017887378,27.195776
0,MLP,mlp.down_proj,0.10839844,-0.034179688,0.00019195829,2290.6428
1,Attention,self_attn.q_proj,1.1484375,-0.984375,0.031791605,16.573957
1,Attention,self_attn.k_proj,1.1484375,-0.984375,0.031791605,16.573957
1,Attention,self_attn.v_proj,1.1484375,-0.984375,0.031791605,16.573957
1,Attention,self_attn.o_proj,0.40234375,-0.40039062,0.005656472,39.78379
1,MLP,mlp.gate_proj,1.2421875,-1.0390625,0.035748914,14.245758
1,MLP,mlp.up_proj,1.2421875,-1.0390625,0.035748914,14.245758
1,MLP,mlp.down_proj,0.55859375,-0.17480469,0.00051546475,21301.54
2,Attention,self_attn.q_proj,1.40625,-1.578125,0.049437758,9.97315
2,Attention,self_attn.k_proj,1.40625,-1.578125,0.049437758,9.97315
2,Attention,self_attn.v_proj,1.40625,-1.578125,0.049437758,9.97315
2,Attention,self_attn.o_proj,0.5546875,-1.3984375,0.007346974,534.9092
2,MLP,mlp.gate_proj,1.484375,-1.7578125,0.05545264,8.414322
2,MLP,mlp.up_proj,1.484375,-1.7578125,0.05545264,8.414322
2,MLP,mlp.down_proj,0.2734375,-2.09375,0.001020481,186502.5
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.070805386,7.743985
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.070805386,7.743985
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.070805386,7.743985
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.01007584,899.25037
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.077559754,7.1980276
3,MLP,mlp.up_proj,3.34375,-2.59375,0.077559754,7.1980276
3,MLP,mlp.down_proj,0.6953125,-0.3984375,0.0019514622,1381.4913
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.09834545,6.219208
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.09834545,6.219208
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.09834545,6.219208
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.01311754,118.85893
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.108252175,5.543433
4,MLP,mlp.up_proj,3.828125,-2.96875,0.108252175,5.543433
4,MLP,mlp.down_proj,0.59765625,-1.328125,0.0034242875,873.44867
5,Attention,self_attn.q_proj,4.125,-3.03125,0.1249364,4.2720423
5,Attention,self_attn.k_proj,4.125,-3.03125,0.1249364,4.2720423
5,Attention,self_attn.v_proj,4.125,-3.03125,0.1249364,4.2720423
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.024808934,31.175575
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.13530022,4.5726724
5,MLP,mlp.up_proj,4.15625,-2.984375,0.13530022,4.5726724
5,MLP,mlp.down_proj,1.6328125,-1.8125,0.0068818643,351.86166
6,Attention,self_attn.q_proj,4.875,-3.34375,0.15686178,4.9858212
6,Attention,self_attn.k_proj,4.875,-3.34375,0.15686178,4.9858212
6,Attention,self_attn.v_proj,4.875,-3.34375,0.15686178,4.9858212
6,Attention,self_attn.o_proj,1.1484375,-1.328125,0.045700327,12.432492
6,MLP,mlp.gate_proj,5.3125,-3.703125,0.17552806,5.2795115
6,MLP,mlp.up_proj,5.3125,-3.703125,0.17552806,5.2795115
6,MLP,mlp.down_proj,2.4375,-2.78125,0.01099265,320.43774
7,Attention,self_attn.q_proj,5.875,-4.0625,0.19004956,5.3459387
7,Attention,self_attn.k_proj,5.875,-4.0625,0.19004956,5.3459387
7,Attention,self_attn.v_proj,5.875,-4.0625,0.19004956,5.3459387
7,Attention,self_attn.o_proj,1.703125,-1.8046875,0.050141063,11.09448
7,MLP,mlp.gate_proj,6.0625,-4.25,0.21061543,4.937389
7,MLP,mlp.up_proj,6.0625,-4.25,0.21061543,4.937389
7,MLP,mlp.down_proj,2.46875,-2.828125,0.016901774,174.46423
8,Attention,self_attn.q_proj,8.0625,-4.5,0.214931,6.839938
8,Attention,self_attn.k_proj,8.0625,-4.5,0.214931,6.839938
8,Attention,self_attn.v_proj,8.0625,-4.5,0.214931,6.839938
8,Attention,self_attn.o_proj,1.6953125,-1.8671875,0.062409587,8.944399
8,MLP,mlp.gate_proj,9.4375,-4.71875,0.22809455,8.024233
8,MLP,mlp.up_proj,9.4375,-4.71875,0.22809455,8.024233
8,MLP,mlp.down_proj,1.71875,-8.0625,0.017569443,2327.0105
9,Attention,self_attn.q_proj,17.75,-4.875,0.23356023,27.232151
9,Attention,self_attn.k_proj,17.75,-4.875,0.23356023,27.232151
9,Attention,self_attn.v_proj,17.75,-4.875,0.23356023,27.232151
9,Attention,self_attn.o_proj,1.859375,-1.8984375,0.06480988,8.487919
9,MLP,mlp.gate_proj,26.25,-5.03125,0.25489253,79.79299
9,MLP,mlp.up_proj,26.25,-5.03125,0.25489253,79.79299
9,MLP,mlp.down_proj,17.125,-3.234375,0.021681048,16659.09
10,Attention,self_attn.q_proj,41.75,-5.125,0.253014,451.35757
10,Attention,self_attn.k_proj,41.75,-5.125,0.253014,451.35757
10,Attention,self_attn.v_proj,41.75,-5.125,0.253014,451.35757
10,Attention,self_attn.o_proj,2.25,-1.8359375,0.06419217,9.348406
10,MLP,mlp.gate_proj,46.25,-5.21875,0.27018973,541.70935
10,MLP,mlp.up_proj,46.25,-5.21875,0.27018973,541.70935
10,MLP,mlp.down_proj,1.8359375,-43.25,0.023879135,212296.77
11,Attention,self_attn.q_proj,60.25,-6.03125,0.26457384,1431.6938
11,Attention,self_attn.k_proj,60.25,-6.03125,0.26457384,1431.6938
11,Attention,self_attn.v_proj,60.25,-6.03125,0.26457384,1431.6938
11,Attention,self_attn.o_proj,1.9296875,-2.15625,0.09159848,10.294896
11,MLP,mlp.gate_proj,60.5,-6.03125,0.28101617,1200.6871
11,MLP,mlp.up_proj,60.5,-6.03125,0.28101617,1200.6871
11,MLP,mlp.down_proj,11.375,-15.8125,0.023372319,12987.249
12,Attention,self_attn.q_proj,63.0,-6.46875,0.27652887,1434.956
12,Attention,self_attn.k_proj,63.0,-6.46875,0.27652887,1434.956
12,Attention,self_attn.v_proj,63.0,-6.46875,0.27652887,1434.956
12,Attention,self_attn.o_proj,3.78125,-4.5,0.07067038,18.636257
12,MLP,mlp.gate_proj,63.25,-6.53125,0.2968531,1145.5433
12,MLP,mlp.up_proj,63.25,-6.53125,0.2968531,1145.5433
12,MLP,mlp.down_proj,6.75,-15.0,0.02647917,9498.469
13,Attention,self_attn.q_proj,68.0,-7.21875,0.29394144,1406.0648
13,Attention,self_attn.k_proj,68.0,-7.21875,0.29394144,1406.0648
13,Attention,self_attn.v_proj,68.0,-7.21875,0.29394144,1406.0648
13,Attention,self_attn.o_proj,21.125,-14.0625,0.14894421,183.31476
13,MLP,mlp.gate_proj,67.5,-7.125,0.30638444,1200.6317
13,MLP,mlp.up_proj,67.5,-7.125,0.30638444,1200.6317
13,MLP,mlp.down_proj,19.375,-18.125,0.028454207,15822.68
14,Attention,self_attn.q_proj,69.5,-7.71875,0.2987029,1389.2036
14,Attention,self_attn.k_proj,69.5,-7.71875,0.2987029,1389.2036
14,Attention,self_attn.v_proj,69.5,-7.71875,0.2987029,1389.2036
14,Attention,self_attn.o_proj,4.53125,-7.40625,0.11434134,13.801685
14,MLP,mlp.gate_proj,69.5,-7.78125,0.32207906,1094.2026
14,MLP,mlp.up_proj,69.5,-7.78125,0.32207906,1094.2026
14,MLP,mlp.down_proj,6.34375,-5.65625,0.029478922,277.38513
15,Attention,self_attn.q_proj,70.0,-8.0625,0.3143498,1206.236
15,Attention,self_attn.k_proj,70.0,-8.0625,0.3143498,1206.236
15,Attention,self_attn.v_proj,70.0,-8.0625,0.3143498,1206.236
15,Attention,self_attn.o_proj,8.375,-5.28125,0.085822396,76.94714
15,MLP,mlp.gate_proj,70.0,-8.125,0.3327423,1003.98456
15,MLP,mlp.up_proj,70.0,-8.125,0.3327423,1003.98456
15,MLP,mlp.down_proj,8.5625,-7.125,0.030556165,820.60046
16,Attention,self_attn.q_proj,70.0,-8.125,0.32750654,1051.3813
16,Attention,self_attn.k_proj,70.0,-8.125,0.32750654,1051.3813
16,Attention,self_attn.v_proj,70.0,-8.125,0.32750654,1051.3813
16,Attention,self_attn.o_proj,6.84375,-4.59375,0.07303138,30.110249
16,MLP,mlp.gate_proj,70.0,-8.1875,0.34954807,855.7486
16,MLP,mlp.up_proj,70.0,-8.1875,0.34954807,855.7486
16,MLP,mlp.down_proj,13.4375,-36.5,0.032615155,44461.883
17,Attention,self_attn.q_proj,70.0,-8.5,0.34674603,864.178
17,Attention,self_attn.k_proj,70.0,-8.5,0.34674603,864.178
17,Attention,self_attn.v_proj,70.0,-8.5,0.34674603,864.178
17,Attention,self_attn.o_proj,25.375,-2.171875,0.072959736,2919.0525
17,MLP,mlp.gate_proj,70.0,-8.5,0.35399166,805.6671
17,MLP,mlp.up_proj,70.0,-8.5,0.35399166,805.6671
17,MLP,mlp.down_proj,43.75,-4.90625,0.03241238,66402.46
18,Attention,self_attn.q_proj,70.0,-8.3125,0.35487634,789.18713
18,Attention,self_attn.k_proj,70.0,-8.3125,0.35487634,789.18713
18,Attention,self_attn.v_proj,70.0,-8.3125,0.35487634,789.18713
18,Attention,self_attn.o_proj,4.5,-3.8125,0.09186142,15.726725
18,MLP,mlp.gate_proj,70.0,-8.3125,0.37985805,630.4584
18,MLP,mlp.up_proj,70.0,-8.3125,0.37985805,630.4584
18,MLP,mlp.down_proj,22.5,-6.125,0.038529195,7510.627
19,Attention,self_attn.q_proj,70.0,-8.1875,0.38243434,606.695
19,Attention,self_attn.k_proj,70.0,-8.1875,0.38243434,606.695
19,Attention,self_attn.v_proj,70.0,-8.1875,0.38243434,606.695
19,Attention,self_attn.o_proj,5.90625,-11.8125,0.11031302,109.829735
19,MLP,mlp.gate_proj,70.0,-8.3125,0.4035464,502.15237
